value,daily_change,volatility_7d,cluster
64,7.0,3.952094080237381,1
57,-7.0,4.450789122113464,1
60,3.0,4.5355736761106975,1
56,-4.0,4.715728494951228,1
57,1.0,4.572172558506693,1
54,-3.0,4.715728494951228,1
56,2.0,4.77593172161449,1
50,-6.0,3.9999999999999667,2
56,6.0,4.298393941484448,1
50,-6.0,4.540820148282395,2
52,2.0,4.540820148282395,1
54,2.0,4.613644360558583,1
55,1.0,4.488079449258544,1
50,-5.0,4.77593172161449,2
51,1.0,4.220133150686545,1
51,0.0,3.352326839390064,1
52,1.0,2.4299715851757697,1
52,0.0,2.309401076758446,1
52,0.0,2.138089935299334,1
50,-2.0,2.138089935299334,1
53,3.0,1.5118578920368224,1
53,0.0,1.4960264830861039,1
52,-1.0,1.5735915849388031,1
54,2.0,1.7043362064926166,1
50,-4.0,2.360387377408274,2
49,-1.0,2.370453040886353,2
49,0.0,2.267786838055306,1
54,5.0,2.794552524023041,1
50,-4.0,3.207134902949052,2
53,3.0,3.43649877193686,1
51,-2.0,3.4086724129853483,1
54,3.0,3.207134902949052,1
54,0.0,3.147183169877731,1
50,-4.0,3.625307868699827,2
53,3.0,3.2366943748507078,1
52,-1.0,2.811540841738146,1
50,-2.0,2.6367367999822604,1
37,-13.0,5.477225575051637,2
39,2.0,5.336308693862286,2
37,-2.0,5.255382728122411,2
38,1.0,5.3452248382484635,2
37,-1.0,4.956957592256395,2
37,0.0,5.014265364224044,2
41,4.0,5.529143565818156,2
39,-2.0,2.2146697055682245,2
38,-1.0,2.115700942049754,2
38,0.0,1.9518001458970002,2
39,1.0,1.9518001458970002,2
39,0.0,1.8898223650460677,2
49,10.0,4.111540089159005,1
52,3.0,4.035556254807263,1
40,-12.0,6.517376042257361,2
39,-1.0,6.517376042257361,2
40,1.0,6.524678426668116,2
40,0.0,6.517376042257361,2
40,0.0,6.517376042257361,2
42,2.0,5.0332229568471405,2
41,-1.0,4.720774754816631,2
46,5.0,2.115700942049754,2
41,-5.0,3.039423504234805,2
40,-1.0,3.055050463303851,2
40,0.0,3.055050463303851,2
30,-10.0,4.85994317035162,2
41,11.0,6.743603671345924,2
45,4.0,6.900655593423524,2
45,0.0,6.618876325292953,2
43,-2.0,6.343350474165445,2
46,3.0,6.388233230676816,2
46,0.0,6.388233230676816,2
46,0.0,4.3479606604431975,2
47,1.0,2.0354009783963662,2
47,0.0,1.4960264830861056,2
43,-4.0,2.2146697055682254,2
47,4.0,2.57275098271235,1
44,-3.0,2.627691364061169,2
47,3.0,2.91138978431096,2
46,-1.0,2.9439202887759053,2
44,-2.0,2.9920529661723396,2
46,2.0,3.1320159337914535,2
48,2.0,2.690370836538149,1
47,-1.0,2.3094010767584474,2
48,1.0,1.902379462422616,2
50,2.0,1.7182493859683743,1
50,0.0,1.6183471874252946,1
49,-1.0,1.3801311186846152,2
48,-1.0,1.3801311186846152,2
50,2.0,1.3801311186846152,1
49,-1.0,1.3801311186846152,2
50,1.0,1.3801311186846152,1
50,0.0,1.1547005383791402,1
50,0.0,1.1547005383791402,1
47,-3.0,1.603567451474466,2
45,-2.0,1.7182493859683743,2
44,-1.0,1.345185418269003,2
47,3.0,1.9760470401186425,2
45,-2.0,1.9760470401186427,2
47,2.0,2.2253945610566896,2
52,5.0,3.0394235042348052,1
50,-2.0,2.878491668515653,1
52,2.0,2.7080128015452725,1
53,1.0,2.563479777846573,1
63,10.0,4.1918287860346,1
53,-10.0,6.175990377490632,2
53,0.0,6.175990377490632,1
66,13.0,7.6376261582597165,1
72,6.0,7.537209285241026,1
71,-1.0,7.696628822938974,1
70,-1.0,7.807200583588249,1
65,-5.0,7.432233529572047,1
72,7.0,6.183695920571691,1
68,-4.0,6.6440091167048285,1
66,-2.0,4.6904157598234,1
66,0.0,3.891382420536032,1
72,6.0,4.670066788550624,1
65,-7.0,5.407226205560015,1
68,3.0,5.191568255583343,1
70,2.0,4.423960733486261,1
74,4.0,4.3369947901194825,1
68,-6.0,4.990467102863382,1
66,-2.0,5.066228051190194,1
69,3.0,4.577377082170604,1
70,1.0,3.545621041711635,1
70,0.0,3.401680257083005,1
73,3.0,3.5050983275386174,1
72,-1.0,3.147183169877729,1
69,-3.0,2.3401261667248203,1
60,-9.0,4.180453381654937,1
70,10.0,5.785861256216762,1
63,-7.0,6.350852961085862,1
69,6.0,6.890296835129108,1
66,-3.0,6.806859285554026,1
69,3.0,6.972736021035599,1
71,2.0,6.921326600064589,1
62,-9.0,6.921326600064589,1
66,4.0,5.798193478924911,1
66,0.0,5.06152621439891,1
73,7.0,5.255382728122411,1
73,0.0,5.0332229568471405,1
66,-7.0,5.740416444159838,1
68,2.0,5.740416444159838,1
72,4.0,4.466808810815691,1
74,2.0,4.336994790119484,1
71,-3.0,4.608480795022908,1
74,3.0,3.8913824205360332,1
73,-1.0,3.9157800414902098,1
74,1.0,2.410295378065425,1
75,1.0,2.380476142847562,1
72,-3.0,2.380476142847561,1
72,0.0,2.2146697055682227,1
72,0.0,1.8644544714715376,1
73,1.0,1.4638501094227088,1
74,1.0,1.4638501094227092,1
74,0.0,1.414213562373001,1
67,-7.0,2.9113897843109577,1
65,-2.0,2.8284271247461423,1
72,7.0,4.163331998932234,1
70,-2.0,4.2314018840996,1
67,-3.0,4.298393941484448,1
73,6.0,5.014265364224043,1
65,-8.0,5.822779568621986,1
73,8.0,6.121780008803829,1
74,1.0,5.9920582360956445,1
70,-4.0,5.677860093212492,1
74,4.0,5.826867164470174,1
70,-4.0,5.940177967511918,1
71,1.0,5.43796180304977,1
73,2.0,4.259443290250134,1
71,-2.0,3.0937725468153454,1
73,2.0,3.184785258515381,1
73,0.0,2.699206232527264,1
65,-8.0,3.6839419880650004,1
68,3.0,3.773340063934733,1
67,-1.0,3.7352886036263233,1
65,-2.0,3.5790395093549257,1
71,6.0,4.434711565216661,1
70,-1.0,4.353433237386406,1
68,-2.0,4.386125310350239,1
72,4.0,3.2659863237108646,1
70,-2.0,3.30223589477821,1
71,1.0,3.25868802112865,1
71,0.0,3.0783421635988124,1
76,5.0,2.8115408417381462,1
73,-3.0,3.101458950082583,1
76,3.0,3.023715784073775,1
71,-5.0,3.48466026218581,1
64,-7.0,4.336994790119483,1
60,-4.0,4.3915503282683686,1
52,-8.0,4.923220007078189,2
64,12.0,7.016986193380672,1
60,-4.0,7.057586259446181,1
63,3.0,7.057586259446181,1
51,-12.0,8.008923594519857,2
52,1.0,7.889112449325016,1
56,4.0,8.079957567073853,1
55,-1.0,7.412987316350992,1
50,-5.0,5.537749241945358,2
48,-2.0,5.468524655221152,2
52,4.0,5.623081683476361,1
49,-3.0,3.4503277967117323,2
55,6.0,4.197504927816923,1
54,-1.0,3.9036002917940986,1
55,1.0,3.9157800414902098,1
61,6.0,3.779644730092238,1
60,-1.0,3.6384193323605487,1
63,3.0,3.5523298860110613,1
63,0.0,3.055050463303851,1
60,-3.0,2.9840847683605842,1
60,0.0,2.911389784310959,1
60,0.0,2.9277002188455548,1
64,4.0,2.370453040886352,1
62,-2.0,2.497617912751062,1
66,4.0,2.699206232527263,1
72,6.0,3.4016802570830063,1
74,2.0,2.828427124746144,1
71,-3.0,3.359421718944203,1
70,-1.0,3.457221565416467,1
79,9.0,4.4507891221134654,1
74,-5.0,5.023753102820139,1
72,-2.0,5.08030745226345,1
72,0.0,4.546060565661922,1
76,4.0,4.750939756661655,1
72,-4.0,4.879500364742638,1
75,3.0,4.956957592256393,1
72,-3.0,3.4641016151377153,1
78,6.0,3.8234863173610742,1
74,-4.0,4.111540089159004,1
76,2.0,4.157609203101467,1
72,-4.0,4.157609203101467,1
74,2.0,3.9460649476951466,1
72,-2.0,3.8234863173610742,1
79,7.0,4.509249752822865,1
82,3.0,4.076646614442728,1
80,-2.0,3.760699023168017,1
80,0.0,3.735288603626323,1
80,0.0,3.1847852585153804,1
83,3.0,3.2513733362116857,1
82,-1.0,3.1014589500825824,1
90,8.0,3.4086724129853483,1
75,-15.0,7.0237691685684736,1
82,7.0,7.609517849690717,1
81,-1.0,7.625146368618565,1
84,3.0,7.699721701835335,1
79,-5.0,7.870983480631927,1
82,3.0,7.979139469057199,1
81,-1.0,7.1580790187099055,1
81,0.0,3.8483144114694614,1
88,7.0,3.8483144114694614,1
83,-5.0,4.423960733486262,1
81,-2.0,4.31497944595885,1
79,-2.0,3.9157800414902098,1
77,-2.0,3.7289089429431814,1
79,2.0,3.86066858261126,1
74,-5.0,4.242640687119253,1
78,4.0,3.3594217189442013,1
75,-3.0,3.07834216359881,1
73,-2.0,3.07834216359881,1
74,1.0,3.1471831698777297,1
75,1.0,3.14718316987773,1
81,6.0,3.9036002917940986,1
83,2.0,3.147183169877731,1
80,-3.0,3.2513733362116857,1
79,-1.0,2.9920529661723383,1
75,-4.0,3.3523268393900634,1
75,0.0,3.3380918415850807,1
79,4.0,3.644957377763699,1
79,0.0,2.7516228977511257,1
71,-8.0,3.7733400639347314,1
70,-1.0,3.735288603626322,1
79,9.0,5.446711546122706,1
75,-4.0,5.446711546122706,1
78,3.0,5.563486402641844,1
76,-2.0,5.380741673076368,1
80,4.0,5.639993245521092,1
78,-2.0,4.546060565661922,1
76,-2.0,4.634241089562584,1
79,3.0,3.214550253664276,1
72,-7.0,3.9520940802373805,1
72,0.0,3.6709931185157787,1
74,2.0,3.773340063934732,1
65,-9.0,4.450789122113463,1
67,2.0,4.72077475481663,1
57,-10.0,5.707138387268027,1
66,9.0,7.0101966550772925,1
66,0.0,6.644009116704828,1
72,6.0,7.141428428542831,1
73,1.0,7.104659772022176,1
71,-2.0,6.0670852812139975,1
72,1.0,6.047431568147613,1
72,0.0,3.8913824205360323,1
70,-2.0,2.6992062325272603,1
67,-3.0,3.0237157840737714,1
65,-2.0,1.6329931618553641,1
67,2.0,1.864454471471532,1
67,0.0,1.812653934349853,1
54,-13.0,4.894116973712486,2
43,-11.0,5.639993245521089,2
48,5.0,6.618876325292951,1
67,19.0,10.677078252031299,0
69,2.0,10.659223593632294,0
71,2.0,10.659223593632294,0
68,-3.0,10.745984853711185,0
64,-4.0,9.360504666899502,0
55,-9.0,8.938946353164988,0
66,11.0,9.571783930858832,1
53,-13.0,7.91622805802526,2
56,3.0,8.008923594519857,1
57,1.0,7.9372539331937535,1
66,9.0,8.920281866142364,1
64,-2.0,8.812869377601508,1
70,6.0,8.050436249640361,1
74,4.0,7.151423434733597,1
73,-1.0,3.891382420536034,1
72,-1.0,4.1518785191880285,1
70,-2.0,4.450789122113465,1
76,6.0,3.735288603626323,1
76,0.0,3.4982989063393326,1
76,0.0,2.9680841985232727,1
74,-2.0,2.768874620972642,1
76,2.0,2.8199966227605096,1
75,-1.0,2.8199966227605096,1
74,-1.0,2.699206232527261,1
72,-2.0,1.397276262011444,1
72,0.0,1.397276262011444,1
73,1.0,1.5118578920368169,1
73,0.0,1.3451854182689955,1
72,-1.0,0.9759000729483901,1
73,1.0,1.1126972805282487,1
73,0.0,1.0690449676495677,1
73,0.0,0.6900655593421543,1
75,2.0,0.9759000729483925,1
78,3.0,1.3801311186846095,1
77,-1.0,1.5118578920368184,1
72,-5.0,2.581988897471558,1
75,3.0,2.811540841738144,1
72,-3.0,3.0783421635988093,1
74,2.0,3.1847852585153786,1
72,-2.0,3.1547394428669815,1
70,-2.0,2.7945525240230373,1
74,4.0,3.408672412985346,1
74,0.0,2.751622897751125,1
71,-3.0,2.6992062325272603,1
71,0.0,2.4784787961281545,1
74,3.0,2.6457513110645383,1
64,-10.0,4.634241089562583,1
60,-4.0,4.75594865605668,1
63,3.0,4.577377082170604,1
53,-10.0,5.477225575051635,2
55,2.0,5.794085654478047,1
51,-4.0,5.727959829601071,1
30,-21.0,8.260635280539562,2
46,16.0,11.516034370348473,0
40,-6.0,11.582005747833872,0
47,7.0,12.009916537515778,0
30,-17.0,13.009154286043923,0
47,17.0,15.093360255739064,0
53,6.0,15.250292737237157,0
51,-2.0,12.220201853215565,0
50,-1.0,10.814452411120072,0
44,-6.0,10.814452411120072,0
29,-15.0,11.78780645210892,0
26,-3.0,9.980934205726806,0
29,3.0,6.754187413675118,2
28,-1.0,5.711308748355965,2
27,-1.0,5.769377287516742,2
28,1.0,5.9561892579224045,2
29,1.0,5.984105932344746,2
25,-4.0,2.439750182371287,2
25,0.0,2.1930626551750834,2
33,8.0,3.6903993847614105,2
52,19.0,7.7643875666863815,1
65,13.0,8.223080178318062,1
69,4.0,8.029706749078093,1
61,-8.0,9.519403742832186,0
60,-1.0,9.128709291752758,0
74,14.0,9.380831519646849,1
74,0.0,9.719886340703285,1
70,-4.0,8.32380407540411,1
71,1.0,6.93850539690335,1
69,-2.0,6.855654600401028,1
68,-1.0,5.94418483337565,1
68,0.0,5.899959644736868,1
72,4.0,2.497617912751069,1
71,-1.0,2.5071326821119886,1
74,3.0,2.2253945610566963,1
67,-7.0,3.598941643369717,1
61,-6.0,4.140393356054097,1
52,-9.0,5.0896720822427906,2
57,5.0,5.769377287516743,1
37,-20.0,8.426149773176343,2
34,-3.0,8.300889223737517,2
26,-8.0,7.470577207252699,2
17,-9.0,7.515064236331597,2
29,12.0,10.469911538262746,0
20,-9.0,10.469911538262746,0
48,28.0,16.08015636029166,0
40,-8.0,14.29285535803515,0
39,-1.0,14.232758993653631,0
25,-14.0,15.004761149143857,0
31,6.0,14.594519519326417,0
30,-1.0,13.921548901236656,0
29,-1.0,13.36306209562121,0
27,-2.0,6.324555320336737,2
25,-2.0,5.9281411203561,2
31,6.0,6.6939916200667255,2
28,-3.0,3.8668308667926894,2
30,2.0,3.1320159337914544,2
26,-4.0,3.4572215654164684,2
39,13.0,6.160550377391675,2
34,-5.0,6.53197264742179,2
56,22.0,10.04750620564032,0
54,-2.0,10.29100393084959,0
55,1.0,9.99047165100445,0
48,-7.0,10.81445241112007,0
30,-18.0,13.2521337006177,0
29,-1.0,12.067271755415444,0
34,5.0,12.165525060596428,0
29,-5.0,7.358183005529073,2
26,-3.0,7.325753658611951,2
26,0.0,7.221001117771473,2
26,0.0,7.244045173533237,2
27,1.0,3.1547394428669815,2
29,2.0,3.2659863237108615,2
22,-7.0,3.3523268393900616,2
23,1.0,3.1320159337914504,2
29,6.0,3.866830866792686,2
26,-3.0,4.082482904638597,2
33,7.0,4.864839839775446,2
37,4.0,4.995235825502204,2
31,-6.0,5.707138387268027,2
32,1.0,4.72077475481663,2
50,18.0,7.819389819087988,1
51,1.0,7.819389819087988,1
39,-12.0,9.546876826630626,0
33,-6.0,9.64365076099294,0
45,12.0,10.621182787690056,0
49,4.0,10.162957949618507,0
54,5.0,10.172324733127143,0
54,0.0,7.78582350294735,1
52,-2.0,7.840675383931552,1
50,-2.0,5.940177967511917,1
54,4.0,4.9328828623162195,1
59,5.0,3.214550253664275,1
50,-9.0,5.080307452263448,2
61,11.0,6.377042156569642,1
64,3.0,6.3994047342218225,1
63,-1.0,6.320789582985711,1
61,-2.0,6.320789582985711,1
50,-11.0,7.742892285985946,2
42,-8.0,7.742892285985946,2
37,-5.0,7.312741652498754,2
41,4.0,5.520524474738809,2
49,8.0,6.618876325292953,1
50,1.0,6.718843437888464,1
50,0.0,6.754187413675116,1
49,-1.0,5.336308693862286,1
49,0.0,4.082482904638598,1
39,-10.0,5.498917642417913,2
32,-7.0,5.822779568621986,2
49,17.0,8.563488385776738,1
50,1.0,8.563488385776738,0
48,-2.0,8.596787882968943,0
65,17.0,10.765907388825228,0
73,8.0,10.906529280774004,0
71,-2.0,9.606545387688232,1
73,2.0,8.315218406202984,1
72,-1.0,6.969320524371678,1
73,1.0,6.969320524371678,1
72,-1.0,6.852180744287231,1
70,-2.0,3.545621041711638,1
71,1.0,1.6035674514744673,1
69,-2.0,1.6035674514744673,1
72,3.0,1.864454471471541,1
74,2.0,1.9760470401186438,1
72,-2.0,2.1157009420497555,1
72,0.0,2.0816659994660722,1
77,5.0,2.581988897471563,1
77,0.0,2.6095064302514293,1
75,-2.0,2.6095064302514293,1
72,-3.0,2.7688746209726456,1
74,2.0,2.7688746209726456,1
70,-4.0,3.093772546815347,1
70,0.0,3.093772546815347,1
70,0.0,2.0816659994660713,1
77,7.0,3.6968455021364384,1
75,-2.0,3.6968455021364384,1
75,0.0,3.457221565416469,1
78,3.0,3.552329886011062,1
76,-2.0,3.1847852585153826,1
80,4.0,3.359421718944205,1
84,4.0,3.4156502553198296,1
88,4.0,2.819996622760514,1
80,-8.0,4.498677054212159,1
86,6.0,4.8941169737124905,1
90,4.0,4.956957592256396,1
83,-7.0,5.859465277082294,1
90,7.0,6.214422549122917,1
83,-7.0,6.817344825970755,1
82,-1.0,6.568322247184351,1
94,12.0,7.257180352359064,1
93,-1.0,7.09459888459757,1
80,-13.0,8.638231741453072,1
82,2.0,8.335237877600749,1
79,-3.0,7.742892285985948,1
75,-4.0,7.470577207252701,1
77,2.0,7.565586245499749,1
78,1.0,5.282495802626033,1
84,6.0,6.15668432719769,1
81,-3.0,3.6253078686998297,1
80,-1.0,3.5456210417116396,1
76,-4.0,3.6903993847614083,1
78,2.0,3.408672412985352,1
84,6.0,3.9999999999999702,1
72,-12.0,6.335839103296177,1
75,3.0,5.8797473220733165,1
79,4.0,6.129553700835676,1
78,-1.0,6.129553700835676,1
78,0.0,5.908025211926712,1
74,-4.0,6.051367417290689,1
83,9.0,6.669047194029313,1
76,-7.0,5.318431562567488,1
83,7.0,5.814595756329375,1
80,-3.0,5.843188953204997,1
83,3.0,5.908025211926713,1
87,4.0,6.019808571549016,1
81,-6.0,6.350852961085865,1
75,-6.0,5.698788509515882,1
74,-1.0,5.089672082242791,1
73,-1.0,3.9520940802373854,1
73,0.0,3.9157800414902137,1
70,-3.0,3.5321651258385756,1
73,3.0,3.2659863237108686,1
73,0.0,2.7945525240230458,1
79,6.0,2.992052966172344,1
74,-5.0,3.6514837167010756,1
72,-2.0,3.716116764786001,1
73,1.0,3.7416573867739102,1
65,-8.0,4.7509397566616585,1
64,-1.0,4.461475305855863,1
66,2.0,4.618802153516981,1
70,4.0,4.151878519188032,1
74,4.0,4.203173404306136,1
73,-1.0,4.140393356054097,1
72,-1.0,4.140393356054097,1
76,4.0,2.5071326821119886,1
78,2.0,2.2360679774997374,1
70,-8.0,4.391550328268372,1
69,-1.0,4.140393356054097,1
50,-19.0,7.8072005835882505,2
69,19.0,11.588171308956131,0
62,-7.0,11.844227044670921,0
61,-1.0,11.610750355146026,0
63,2.0,11.610750355146026,0
70,7.0,11.73314393786535,0
75,5.0,11.86631888200901,0
75,0.0,8.16204922914873,1
77,2.0,4.525062483125536,1
77,0.0,2.9113897843109626,1
76,-1.0,2.9113897843109626,1
76,0.0,3.023715784073778,1
84,8.0,3.3166247903553634,1
75,-9.0,4.999999999999976,1
75,0.0,4.999999999999976,1
75,0.0,4.923220007078193,1
73,-2.0,4.961758520831841,1
71,-2.0,4.990467102863385,1
72,1.0,5.028490259085131,1
72,0.0,3.401680257083011,1
70,-2.0,1.2535663410559235,1
76,6.0,2.8535691936339833,1
68,-8.0,4.203173404306136,1
60,-8.0,4.980915960897511,1
44,-16.0,7.312741652498757,2
72,28.0,14.189197769195168,0
54,-18.0,15.735915849388856,0
49,-5.0,15.758595538097078,0
44,-5.0,15.251853907608984,0
44,0.0,15.251853907608984,0
46,2.0,15.220600075774493,0
43,-3.0,13.969354213522434,0
47,4.0,7.230886134196427,1
46,-1.0,3.436498771936878,2
50,4.0,3.436498771936877,1
48,-2.0,2.8199966227605318,2
50,2.0,2.8535691936339997,1
54,4.0,3.07834216359883,1
51,-3.0,3.07834216359883,1
47,-4.0,3.3166247903553776,2
44,-3.0,3.49829890633935,2
49,5.0,3.7161167647860127,1
55,6.0,4.242640687119268,1
49,-6.0,4.947341758580089,2
50,1.0,4.649628761422515,1
49,-1.0,4.535573676110711,1
25,-24.0,10.123052428797864,0
21,-4.0,10.127755357009194,0
10,-11.0,9.744351233016019,2
16,6.0,9.744351233016019,0
20,4.0,10.383136511166732,0
26,6.0,10.952277432222981,0
33,7.0,11.643514442445134,0
15,-18.0,9.86335208160563,2
20,5.0,10.056980518170302,0
25,5.0,8.933617621631434,2
34,9.0,9.216961590045866,0
28,-6.0,9.719886340703288,0
27,-1.0,9.49435922760757,0
20,-7.0,9.281317640446156,2
24,4.0,6.074928962939548,2
34,10.0,6.831300510639723,2
45,11.0,7.603257447273746,1
27,-18.0,10.327955589886438,0
46,19.0,12.42118006816237,0
30,-16.0,14.292855358035151,0
32,2.0,13.912994953331523,0
34,2.0,13.878726440817525,0
32,-2.0,13.375528471980527,0
49,17.0,14.374249462808395,0
31,-18.0,14.374249462808395,0
32,1.0,11.930353445448846,0
30,-2.0,10.24695076595959,0
45,15.0,11.739230119966285,0
46,1.0,11.743285822322546,0
47,1.0,11.639423975274305,0
40,-7.0,9.945087325145101,0
44,4.0,6.74360367134593,2
26,-18.0,10.123052428797862,0
32,6.0,10.419761445034545,0
34,2.0,8.303757038376109,2
34,0.0,8.260635280539569,2
44,10.0,9.378293072429587,0
25,-19.0,11.610750355146028,0
28,3.0,11.528432760126666,0
30,2.0,9.235026490796553,0
34,4.0,9.068522219088127,0
23,-11.0,9.947481136065589,0
24,1.0,9.980934205726808,0
18,-6.0,8.673989580239017,2
39,21.0,9.99999999999999,0
25,-14.0,11.645559137244009,0
43,18.0,13.606721028332174,0
45,2.0,13.57518744937668,0
31,-14.0,14.076322571710872,0
38,7.0,14.247806848775,0
29,-9.0,14.570027943889267,0
30,1.0,11.828134337449912,0
33,3.0,10.4471458850184,0
32,-1.0,7.3452284479368455,2
37,5.0,7.66873678056064,2
39,2.0,5.177791402666158,2
47,8.0,5.376314900074369,1
72,25.0,8.802056036869468,1
63,-9.0,10.435744434622846,0
60,-3.0,10.838643387259784,0
65,5.0,10.625665245280489,0
61,-4.0,11.118410300894972,0
54,-7.0,11.810003830490075,0
60,6.0,11.66802713156157,0
56,-4.0,5.707138387268031,1
53,-3.0,4.928053803045788,1
67,14.0,7.5277265270907945,1
